# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_16	cds	19628	20443	+	JJLLKI_04029	atpB	F0F1 ATP synthase subunit A	COG:C, COG:COG0356, EC:7.1.2.2, GO:0005886, GO:0015078, GO:0015986, GO:0042777, GO:0045263, GO:0046933, KEGG:K02108, RefSeq:WP_000135632.1, SO:0001217, UniParc:UPI000005A67A, UniRef:UniRef100_Q7CPE3, UniRef:UniRef50_P0AB98, UniRef:UniRef90_Q7CPE3
contig_16	cds	20490	20729	+	JJLLKI_04030	atpE	F0F1 ATP synthase subunit C	COG:C, COG:COG0636, EC:7.1.2.2, GO:0005886, GO:0008289, GO:0015078, GO:0015986, GO:0045263, GO:0046933, RefSeq:WP_000429386.1, SO:0001217, UniParc:UPI000003EAF7, UniRef:UniRef100_A8ACP3, UniRef:UniRef50_A0KQY3, UniRef:UniRef90_A1JTD2
contig_16	cds	20789	21259	+	JJLLKI_04031	atpF	F0F1 ATP synthase subunit B	COG:C, COG:COG0711, EC:7.1.2.2, GO:0005886, GO:0015078, GO:0015986, GO:0045263, GO:0046933, GO:0046961, RefSeq:WP_001052212.1, SO:0001217, UniParc:UPI000005A67B, UniRef:UniRef100_Q7CPE4, UniRef:UniRef50_P0ABA0, UniRef:UniRef90_P0ABA0
contig_16	cds	21274	21807	+	JJLLKI_04032	atpH	F0F1 ATP synthase subunit delta	COG:C, COG:COG0712, EC:7.1.2.2, GO:0005886, GO:0015986, GO:0016020, GO:0045261, GO:0046933, RefSeq:WP_001288957.1, SO:0001217, UniParc:UPI000005A67C, UniRef:UniRef100_Q7CPE5, UniRef:UniRef50_Q7CFM5, UniRef:UniRef90_Q7CPE5
contig_16	cds	21820	23361	+	JJLLKI_04033	atpA	F0F1 ATP synthase subunit alpha	COG:C, COG:COG0056, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0043531, GO:0045261, GO:0046933, GO:0046961, RefSeq:WP_001176751.1, SO:0001217, UniParc:UPI000005A67D, UniRef:UniRef100_Q7CPE1, UniRef:UniRef50_P0ABB0, UniRef:UniRef90_P0ABB0
contig_16	cds	23412	24275	+	JJLLKI_04034	atpG	F0F1 ATP synthase subunit gamma	COG:C, COG:COG0224, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0042777, GO:0045261, GO:0046933, KEGG:K02115, RefSeq:WP_000896506.1, SO:0001217, UniParc:UPI00000CD4FB, UniRef:UniRef100_Q8ZKW8, UniRef:UniRef50_P0ABA6, UniRef:UniRef90_P0ABA6
contig_16	cds	24302	25684	+	JJLLKI_04035	atpD	F0F1 ATP synthase subunit beta	COG:C, COG:COG0055, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0016887, GO:0045261, GO:0046933, GO:0046961, RefSeq:WP_000190499.1, SO:0001217, UniParc:UPI000005A67F, UniRef:UniRef100_Q7CPE2, UniRef:UniRef50_P0ABB4, UniRef:UniRef90_P0ABB4
contig_16	cds	25705	26124	+	JJLLKI_04036	atpC	F0F1 ATP synthase subunit epsilon	COG:C, COG:COG0355, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0045261, GO:0046933, RefSeq:WP_001251971.1, SO:0001217, UniParc:UPI000005A680, UniRef:UniRef100_P0A1B7, UniRef:UniRef50_P0A6E6, UniRef:UniRef90_P0A6E6
contig_16	cds	26354	27052	+	JJLLKI_04037		Permease	RefSeq:WP_000009908.1, SO:0001217, UniParc:UPI000048F1C9, UniRef:UniRef100_A0A5W3GQ45, UniRef:UniRef50_Q8ZKW9, UniRef:UniRef90_Q8ZKW9
contig_16	ncRNA	27131	27288	-	JJLLKI_04038	STnc410	Enterobacterial sRNA STnc410	RFAM:RF02060, SO:0000655
contig_16	cds	27372	28742	+	JJLLKI_04039	glmU	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	COG:COG1207, COG:M, GO:0000287, GO:0000902, GO:0003977, GO:0005737, GO:0006048, GO:0008360, GO:0009245, GO:0009252, GO:0016020, GO:0019134, GO:0071555, RefSeq:WP_000934851.1, SO:0001217, UniParc:UPI00016042C1, UniRef:UniRef100_B5FN29, UniRef:UniRef50_P0ACC7, UniRef:UniRef90_Q8ZKX0
contig_16	cds	28931	30760	+	JJLLKI_04040	glmS	glutamine--fructose-6-phosphate transaminase (isomerizing)	COG:COG0449, COG:M, EC:2.6.1.16, GO:0004360, GO:0005829, GO:0005975, GO:0006002, GO:0006047, GO:0006487, GO:0097367, GO:1901137, KEGG:K00820, RefSeq:WP_001583517.1, SO:0001217, UniParc:UPI0002306116, UniRef:UniRef100_A0A3Z6QMV1, UniRef:UniRef50_P17169, UniRef:UniRef90_P17169
contig_16	cds	30909	32699	-	JJLLKI_04041	sgrR	HTH-type transcriptional regulator SgrR	SO:0001217, UniParc:UPI0002302F84, UniRef:UniRef100_A0A6C8GG33, UniRef:UniRef50_B5RFW8, UniRef:UniRef90_B5RFW8
contig_16	cds	32761	33579	+	JJLLKI_04042		shikimate 5-dehydrogenase	GO:0004764, RefSeq:WP_000166709.1, SO:0001217, UniParc:UPI00000CD4F7, UniRef:UniRef100_Q8ZKX3, UniRef:UniRef50_A0A1B7JTB9, UniRef:UniRef90_Q8ZKX3
contig_16	cds	33628	35001	+	JJLLKI_04043		protein-N(pi)-phosphohistidine--D-fructose phosphotransferase	RefSeq:WP_001583514.1, SO:0001217, UniParc:UPI0002306115, UniRef:UniRef100_A0A6C8GFI4, UniRef:UniRef50_A0A0F7JBZ8, UniRef:UniRef90_A0A0F7JBZ8
contig_16	cds	34998	35099	-	JJLLKI_04044		hypothetical protein	SO:0001217, UniParc:UPI0005D92894, UniRef:UniRef100_A0A455S9T1, UniRef:UniRef50_A0A3S4G6C1, UniRef:UniRef90_A0A3S4G6C1
contig_16	cds	35168	36208	+	JJLLKI_04045	pstS	phosphate ABC transporter substrate-binding protein PstS	EC:7.3.2.1, GO:0035435, GO:0042301, GO:0043190, RefSeq:WP_000867127.1, SO:0001217, UniParc:UPI00004F81B7, UniRef:UniRef100_A0A3Z3GEV4, UniRef:UniRef50_P0AG82, UniRef:UniRef90_Q8ZKX5
contig_16	cds	36344	37303	+	JJLLKI_04046	pstC	phosphate ABC transporter permease PstC	COG:COG0573, COG:P, EC:7.3.2.1, GO:0006817, GO:0016020, GO:0055085, RefSeq:WP_000741630.1, SO:0001217, UniParc:UPI000005A68B, UniRef:UniRef100_Q7CPE6, UniRef:UniRef50_P0AGH8, UniRef:UniRef90_A0A089PHB6
contig_16	cds	37303	38193	+	JJLLKI_04047	pstA	phosphate ABC transporter permease PstA	COG:COG0581, COG:P, EC:7.3.2.1, GO:0005315, GO:0005886, GO:0006817, GO:0006974, GO:0016020, GO:0035435, GO:0055052, RefSeq:WP_000212199.1, SO:0001217, UniParc:UPI00016042BD, UniRef:UniRef100_A0A3V6QEH8, UniRef:UniRef50_P07654, UniRef:UniRef90_P07654
contig_16	cds	38280	39053	+	JJLLKI_04048	pstB	phosphate ABC transporter ATP-binding protein PstB	COG:COG1117, COG:P, EC:7.3.2.1, GO:0005524, GO:0005886, GO:0006817, GO:0009898, GO:0015415, GO:0016887, GO:0035435, GO:0055052, RefSeq:WP_000063118.1, SO:0001217, UniParc:UPI000005A68D, UniRef:UniRef100_P63365, UniRef:UniRef50_P0AAH0, UniRef:UniRef90_P0AAH0
contig_16	cds	39068	39793	+	JJLLKI_04049	phoU	phosphate signaling complex protein PhoU	COG:COG0704, COG:P, GO:0005737, GO:0006817, GO:0010629, GO:0030643, GO:0042803, GO:0045936, GO:2000186, RefSeq:WP_000377800.1, SO:0001217, UniParc:UPI000005A68E, UniRef:UniRef100_Q7CPE7, UniRef:UniRef50_Q83WB2, UniRef:UniRef90_Q8FBT8
contig_16	cds	39888	40553	-	JJLLKI_04050	yieH	6-phosphogluconate phosphatase	EC:3.1.3.-, SO:0001217, UniRef:UniRef50_P31467, UniRef:UniRef90_A9MJT0
contig_16	cds	40722	42059	+	JJLLKI_04051	adeP	adenine permease AdeP	BlastRules:WP_000019348, COG:COG2252, COG:F, GO:0005886, GO:0015207, GO:0015295, GO:0015853, KEGG:K06901, RefSeq:WP_001583487.1, SO:0001217, UniParc:UPI00016BFAEA, UniRef:UniRef100_A0A725VMS7, UniRef:UniRef50_P31466, UniRef:UniRef90_P31466
contig_16	cds	42104	42670	-	JJLLKI_04052	ssuE	NADPH-dependent FMN reductase-like domain-containing protein	COG:C, COG:COG0431, KEGG:K19784, RefSeq:WP_000005230.1, SO:0001217, UniParc:UPI000160420D, UniRef:UniRef100_A0A5V9IKP6, UniRef:UniRef50_P0AGE6, UniRef:UniRef90_A0A806XIC1
contig_16	cds	42688	43443	-	JJLLKI_04053		Phosphopantetheinyl transferase	RefSeq:WP_000190678.1, SO:0001217, UniParc:UPI000005A692, UniRef:UniRef100_Q7CPE8, UniRef:UniRef50_P0ADM8, UniRef:UniRef90_A0A600XE55
contig_16	cds	43601	44560	-	JJLLKI_04054	yidZ	HTH-type transcriptional regulator YidZ	GO:0003677, GO:0003700, GO:0006355, RefSeq:WP_000749366.1, SO:0001217, UniParc:UPI00000CD4F1, UniRef:UniRef100_Q8ZKY0, UniRef:UniRef50_P31463, UniRef:UniRef90_Q8Z2P0
contig_16	cds	44529	45716	-	JJLLKI_04055	mdtL	Multidrug resistance protein MdtL	GO:0005886, GO:0022857, GO:1990961, KEGG:K08163, RefSeq:WP_001583480.1, SO:0001217, UniParc:UPI000230260E, UniRef:UniRef100_A0A3V7JB51, UniRef:UniRef50_P31462, UniRef:UniRef90_Q8ZKY1
contig_16	cds	45899	47263	-	JJLLKI_04056	mnmE	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	COG:COG0486, COG:J, EC:3.6.-.-, GO:0002098, GO:0003924, GO:0005515, GO:0005525, GO:0005829, GO:0006400, GO:0030488, GO:0046872, RefSeq:WP_077463645.1, SO:0001217, UniParc:UPI0009876601, UniRef:UniRef100_A0A5I4U3W7, UniRef:UniRef50_P43730, UniRef:UniRef90_A9MJT6
contig_16	cds	47405	49051	-	JJLLKI_04057	yidC	membrane protein insertase YidC	COG:COG0706, COG:M, GO:0005886, GO:0015031, GO:0016020, GO:0032977, GO:0051205, KEGG:K03217, RefSeq:WP_000378281.1, SO:0001217, UniParc:UPI00000D506F, UniRef:UniRef100_Q8ZKY4, UniRef:UniRef50_P25714, UniRef:UniRef90_P25714
contig_16	cds	49401	49598	+	JJLLKI_04058		RNase P	SO:0001217, UniParc:UPI00016BDE79, UniRef:UniRef100_A0A0T9X745, UniRef:UniRef50_C6DK99, UniRef:UniRef90_S5MWS7
contig_16	oriC	49792	50451	?			origin of replication	
contig_16	cds	50452	51852	+	JJLLKI_04059	dnaA	chromosomal replication initiator protein DnaA	COG:COG0593, COG:L, EC:3.6.4.-, GO:0003677, GO:0003688, GO:0005524, GO:0005737, GO:0005886, GO:0006270, GO:0006275, GO:0016887, KEGG:K02313, RefSeq:WP_000059093.1, SO:0001217, UniParc:UPI000012953D, UniRef:UniRef100_P35891, UniRef:UniRef50_P03004, UniRef:UniRef90_P03004
contig_16	ncRNA	50959	51039	-	JJLLKI_04060	asdA	antisense RNA of dnaA mRNA	RFAM:RF02674, SO:0000644
contig_16	cds	51857	52957	+	JJLLKI_04061	dnaN	DNA polymerase III subunit beta	COG:COG0592, COG:L, EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005737, GO:0006260, GO:0006271, GO:0008408, GO:0009360, KEGG:K02338, RefSeq:WP_000673474.1, SO:0001217, UniParc:UPI000005A69A, UniRef:UniRef100_A9MJU1, UniRef:UniRef50_P0A988, UniRef:UniRef90_P26464
contig_16	cds	53105	54178	+	JJLLKI_04062	recF	DNA replication/repair protein RecF	COG:COG1195, COG:L, GO:0000731, GO:0003697, GO:0005524, GO:0005737, GO:0006260, GO:0006281, GO:0006302, GO:0006310, GO:0009432, RefSeq:WP_000060081.1, SO:0001217, UniParc:UPI00004F81AA, UniRef:UniRef100_B5EYB2, UniRef:UniRef50_P0A7H0, UniRef:UniRef90_P0A7H0
contig_16	cds	54207	56621	+	JJLLKI_04063	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B GyrB	COG:COG0187, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046677, GO:0046872, KEGG:K02470, RefSeq:WP_000072047.1, SO:0001217, UniParc:UPI000005A69C, UniRef:UniRef100_P0A2I3, UniRef:UniRef50_P0AES6, UniRef:UniRef90_P0AES6
contig_16	cds	56628	57536	-	JJLLKI_04064	benM	HTH-type transcriptional regulator BenM	RefSeq:WP_001581291.1, SO:0001217, UniParc:UPI00023060DE, UniRef:UniRef100_A0A3U3AMA2, UniRef:UniRef50_A0A564KP99, UniRef:UniRef90_A0A564KP99
contig_16	cds	57651	58841	-	JJLLKI_04065		Mandelate racemase	EC:4.2.1.6, KEGG:K01684, SO:0001217, UniParc:UPI00023060DD, UniRef:UniRef100_A0A5H9Y7K6, UniRef:UniRef50_A0A0K8JC45, UniRef:UniRef90_Q8ZKY6
contig_16	cds	58858	60120	-	JJLLKI_04066		Major facilitator superfamily (MFS) profile domain-containing protein	RefSeq:WP_000061246.1, SO:0001217, UniParc:UPI000230298C, UniRef:UniRef100_A0A3Y4D9M0, UniRef:UniRef50_A0A3F3IBK7, UniRef:UniRef90_A0A3F3IBK7
contig_16	cds	60409	61254	+	JJLLKI_04067	yidA	sugar-phosphatase	COG:COG0561, COG:HR, EC:3.1.3.23, GO:0000287, GO:0005829, GO:0016311, GO:0016787, GO:0016791, GO:0050308, KEGG:K21064, RefSeq:WP_000985570.1, SO:0001217, UniParc:UPI00004F81A5, UniRef:UniRef100_A0A625LGB3, UniRef:UniRef50_P0A8Y5, UniRef:UniRef90_P0A8Y5
contig_16	cds	61515	62204	+	JJLLKI_04068	dgoR	D-galactonate utilization transcriptional regulator DgoR	BlastRules:WP_000174305, COG:COG2186, COG:K, KEGG:K19776, RefSeq:WP_000174317.1, SO:0001217, UniParc:UPI00000CD4EA, UniRef:UniRef100_Q8ZKY9, UniRef:UniRef50_P31460, UniRef:UniRef90_A0A1V2BFG6
contig_16	cds	62201	63079	+	JJLLKI_04069		2-oxo-3-deoxygalactonate kinase	EC:2.7.1.58, KEGG:K00883, SO:0001217, UniRef:UniRef50_Q8ZKZ0, UniRef:UniRef90_Q8ZKZ0
contig_16	cds	63063	63680	+	JJLLKI_04070		2-dehydro-3-deoxy-6-phosphogalactonate aldolase	EC:4.1.2.21, KEGG:K01631, RefSeq:WP_076737536.1, SO:0001217, UniParc:UPI000973A236, UniRef:UniRef100_UPI000973A236, UniRef:UniRef50_Q6BF16, UniRef:UniRef90_A0A379TRS8
contig_16	cds	63677	64825	+	JJLLKI_04071	dgoD	galactonate dehydratase	COG:COG4948, COG:MR, EC:4.2.1.6, GO:0000287, GO:0008869, GO:0009063, GO:0034194, KEGG:K01684, RefSeq:WP_000704735.1, SO:0001217, UniParc:UPI00000CD4E8, UniRef:UniRef100_Q8ZKZ1, UniRef:UniRef50_Q8ZKZ1, UniRef:UniRef90_Q8ZKZ1
contig_16	cds	64955	66247	+	JJLLKI_04072	dgoT	D-galactonate transporter	COG:COG2271, COG:G, GO:0005886, GO:0015295, GO:0034194, GO:0042875, GO:0042881, SO:0001217, UniParc:UPI00016A116D, UniRef:UniRef100_A0A455RKR3, UniRef:UniRef50_P0AA76, UniRef:UniRef90_P0AA76
contig_16	cds	66273	69008	-	JJLLKI_04073	torS	TMAO reductase system sensor histidine kinase/response regulator TorS	RefSeq:WP_077463649.1, SO:0001217, UniParc:UPI000985B4E1, UniRef:UniRef100_A0A5I4U5G4, UniRef:UniRef50_P39453, UniRef:UniRef90_Q8ZKZ3
contig_16	cds	69088	70128	+	JJLLKI_04074	torT	TMAO reductase system periplasmic protein TorT	RefSeq:WP_001202049.1, SO:0001217, UniParc:UPI0001604163, UniRef:UniRef100_A0A718L533, UniRef:UniRef50_Q8ZKZ4, UniRef:UniRef90_Q8ZKZ4
contig_16	cds	70101	70829	-	JJLLKI_04075	torR	two-component system response regulator TorR	KEGG:K07772, SO:0001217, UniParc:UPI0001604162, UniRef:UniRef100_Q8ZKZ5, UniRef:UniRef50_P38684, UniRef:UniRef90_A9MJV2
contig_16	cds	70923	72107	+	JJLLKI_04076	torC	pentaheme c-type cytochrome TorC	GO:0009055, GO:0016020, GO:0020037, RefSeq:WP_001230254.1, SO:0001217, UniParc:UPI00000CD4E6, UniRef:UniRef100_Q8ZKZ6, UniRef:UniRef50_P33226, UniRef:UniRef90_Q8ZKZ6
contig_16	cds	72097	74649	+	JJLLKI_04077	torA	trimethylamine-N-oxide reductase TorA	EC:1.7.2.3, GO:0009055, GO:0009061, GO:0030151, GO:0030288, GO:0042597, GO:0043546, GO:0050626, KEGG:K07811, RefSeq:WP_023193949.1, SO:0001217, UniParc:UPI0003BCE692, UniRef:UniRef100_A0A3Z6QMR6, UniRef:UniRef50_P33225, UniRef:UniRef90_Q8ZKZ7
contig_16	cds	74642	75274	+	JJLLKI_04078	torD	molecular chaperone TorD	GO:0005737, GO:0006457, GO:0051259, KEGG:K03533, RefSeq:WP_000595421.1, SO:0001217, UniParc:UPI00000CD4E4, UniRef:UniRef100_Q8ZKZ8, UniRef:UniRef50_P36662, UniRef:UniRef90_Q8ZKZ8
contig_16	cds	75464	76864	+	JJLLKI_04079		Cytochrome c peroxidase	EC:1.11.1.5, KEGG:K00428, SO:0001217, UniRef:UniRef50_A0A1B7I1Z9, UniRef:UniRef90_Q7CPE9
contig_17	cds	274	708	-	JJLLKI_04080	yjaB	acetyltransferase	EC:2.3.1.-, GO:0008080, GO:0061733, RefSeq:WP_001542832.1, SO:0001217, UniParc:UPI0001F8BD67, UniRef:UniRef100_A0A4Z0PFJ5, UniRef:UniRef50_P09163, UniRef:UniRef90_P40677
contig_17	cds	868	1797	+	JJLLKI_04081	metA	homoserine O-succinyltransferase	COG:COG1897, COG:E, EC:2.3.1.46, GO:0004414, GO:0005737, GO:0008899, GO:0019281, RefSeq:WP_001122767.1, SO:0001217, UniParc:UPI00001622AA, UniRef:UniRef100_P37413, UniRef:UniRef50_P07623, UniRef:UniRef90_P07623
contig_17	cds	2066	3667	+	JJLLKI_04082	aceB	malate synthase A	COG:C, COG:COG2225, EC:2.3.3.9, GO:0004474, GO:0006097, RefSeq:WP_001069371.1, SO:0001217, UniParc:UPI000169EBFB, UniRef:UniRef100_A0A606YKR8, UniRef:UniRef50_A0A0M0I003, UniRef:UniRef90_A0A7L7IXL9
contig_17	cds	3699	5003	+	JJLLKI_04083	aceA	isocitrate lyase	COG:C, COG:COG2224, EC:4.1.3.1, GO:0004451, GO:0005829, GO:0006097, GO:0006099, GO:0019752, GO:0043169, GO:0046872, KEGG:K01637, RefSeq:WP_077464463.1, SO:0001217, UniParc:UPI000985AF63, UniRef:UniRef100_A0A5H9YCW9, UniRef:UniRef50_P0A9G6, UniRef:UniRef90_P0A9G6
contig_17	cds	5105	6856	+	JJLLKI_04084	aceK	bifunctional isocitrate dehydrogenase kinase/phosphatase	COG:COG4579, COG:T, EC:2.7.11.5, EC:3.1.3.-, GO:0004674, GO:0004721, GO:0005524, GO:0005737, GO:0006006, GO:0006097, GO:0006099, GO:0008772, GO:0016208, GO:0016791, KEGG:K00906, RefSeq:WP_001584003.1, SO:0001217, UniParc:UPI0002308831, UniRef:UniRef100_A0A3V2UMU6, UniRef:UniRef50_P51067, UniRef:UniRef90_P51067
contig_17	cds	6820	7254	-	JJLLKI_04085		ASCH domain-containing protein	RefSeq:WP_000229727.1, SO:0001217, UniParc:UPI000160494C, UniRef:UniRef100_A0A455S8Z4, UniRef:UniRef50_A0A564KNE4, UniRef:UniRef90_A0A455S8Z4
contig_17	cds	7238	8062	-	JJLLKI_04086	iclR	glyoxylate bypass operon transcriptional repressor IclR	COG:COG1414, COG:K, GO:0003677, GO:0003700, GO:0006097, GO:0006355, GO:0045892, RefSeq:WP_000226430.1, SO:0001217, UniParc:UPI00016A0298, UniRef:UniRef100_A0A1S0ZD97, UniRef:UniRef50_P16528, UniRef:UniRef90_P17430
contig_17	cds	8367	12050	+	JJLLKI_04087	metH	methionine synthase	COG:COG1410, COG:E, EC:2.1.1.13, GO:0005829, GO:0008270, GO:0008705, GO:0009086, GO:0031419, GO:0032259, GO:0046653, GO:0050667, RefSeq:WP_077464465.1, SO:0001217, UniParc:UPI000984AC95, UniRef:UniRef100_UPI000984AC95, UniRef:UniRef50_P13009, UniRef:UniRef90_P13009
contig_17	cds	12317	13948	+	JJLLKI_04088	yjbB	Uncharacterized protein YjbB	COG:COG1283, COG:P, GO:0005436, GO:0005886, GO:0044341, RefSeq:WP_077464467.1, SO:0001217, UniParc:UPI000985ED2B, UniRef:UniRef100_A0A3Y6YDI2, UniRef:UniRef50_P0AF43, UniRef:UniRef90_P0AF43
contig_17	cds	14038	14727	-	JJLLKI_04089	pepE	dipeptidase PepE	EC:3.4.13.21, GO:0005737, GO:0006508, GO:0008236, GO:0016805, RefSeq:WP_001584018.1, SO:0001217, UniParc:UPI0002308835, UniRef:UniRef100_A0A6C8GF83, UniRef:UniRef50_P36936, UniRef:UniRef90_P36936
contig_17	cds	14935	15474	+	JJLLKI_04090		Nucleoprotein/polynucleotide-associated enzyme	KEGG:K09912, RefSeq:WP_001096724.1, SO:0001217, UniParc:UPI000005A81A, UniRef:UniRef100_Q7CPB7, UniRef:UniRef50_A0A0U5GKZ0, UniRef:UniRef90_A9MHB1
contig_17	cds	15521	16390	+	JJLLKI_04091	rluF	23S rRNA pseudouridine(2604) synthase RluF	COG:COG1187, COG:J, EC:5.4.99.-, EC:5.4.99.21, GO:0000455, GO:0001522, GO:0003723, GO:0008033, GO:0009982, GO:0160138, RefSeq:WP_077464469.1, SO:0001217, UniParc:UPI00098423A1, UniRef:UniRef100_A0A5H9YDR3, UniRef:UniRef50_Q8ZKL1, UniRef:UniRef90_Q8ZKL1
contig_17	cds	16387	16659	-	JJLLKI_04092		DUF3811 domain-containing protein	RefSeq:WP_001207628.1, SO:0001217, UniParc:UPI000005A81C, UniRef:UniRef100_Q7CPB6, UniRef:UniRef50_P32685, UniRef:UniRef90_A0AAP5RM59
contig_17	cds	16722	17480	-	JJLLKI_04093	glpR	HTH-type transcriptional repressor GlcR	COG:COG1349, COG:KG, RefSeq:WP_001068171.1, SO:0001217, UniParc:UPI000169F206, UniRef:UniRef100_A0A637CZ16, UniRef:UniRef50_A0A447PR14, UniRef:UniRef90_A0A6N2XRL1
contig_17	cds	17467	18330	-	JJLLKI_04094		HAD family phosphatase	RefSeq:WP_001584033.1, SO:0001217, UniParc:UPI000230883A, UniRef:UniRef100_A0A6C8GF33, UniRef:UniRef50_B5R7R5, UniRef:UniRef90_B5R7R5
contig_17	cds	18347	19186	-	JJLLKI_04095	hisF	Histidine biosynthesis protein	COG:COG0107, COG:E, RefSeq:WP_000472332.1, SO:0001217, UniParc:UPI000005A81F, UniRef:UniRef100_A0A5Y0MQN0, UniRef:UniRef50_D1AMR0, UniRef:UniRef90_A0A1I6DEF5
contig_17	cds	19210	20799	-	JJLLKI_04096	ptsG1	PTS sugar transporter	COG:COG1263, COG:G, RefSeq:WP_064043376.1, SO:0001217, UniParc:UPI0007C94B3C, UniRef:UniRef100_A0A759MFJ7, UniRef:UniRef50_B0G8G0, UniRef:UniRef90_A0A9Q7ZHS7
contig_17	cds	21220	21735	-	JJLLKI_04097		Tail fiber assembly protein	RefSeq:WP_001177097.1, SO:0001217, UniParc:UPI00016C0295, UniRef:UniRef100_A0A3Y7SZ99, UniRef:UniRef50_A0A6D2GEB7, UniRef:UniRef90_A0A3W0FB85
contig_17	cds	21745	23226	-	JJLLKI_04098		Gp19	RefSeq:WP_077464471.1, SO:0001217, UniParc:UPI000987B6CC, UniRef:UniRef100_UPI000987B6CC, UniRef:UniRef50_A0A379NPE4, UniRef:UniRef90_A0A379NPE4
contig_17	cds	23229	23861	-	JJLLKI_04099		phage tail protein I	GO:0005198, GO:0016032, GO:0044423, RefSeq:WP_000359503.1, SO:0001217, UniParc:UPI00004F827A, UniRef:UniRef100_A0A3V2I3M3, UniRef:UniRef50_Q8ZKK4, UniRef:UniRef90_Q8ZKK4
contig_17	cds	23854	24969	-	JJLLKI_04100		Baseplate protein J-like domain-containing protein	RefSeq:WP_001584049.1, SO:0001217, UniParc:UPI0002308CE4, UniRef:UniRef100_A0A6C8GEK4, UniRef:UniRef50_A4JWL6, UniRef:UniRef90_V1H1U3
contig_17	cds	24960	25319	-	JJLLKI_04101		Phage baseplate protein	RefSeq:WP_001093501.1, SO:0001217, UniParc:UPI00000CD561, UniRef:UniRef100_Q8ZKK2, UniRef:UniRef50_U3U125, UniRef:UniRef90_Q8ZKK2
contig_17	cds	25418	26038	-	JJLLKI_04102		Phage baseplate component	RefSeq:WP_001584051.1, SO:0001217, UniParc:UPI0002308CE5, UniRef:UniRef100_A0A6C8GEI6, UniRef:UniRef50_U3U4P9, UniRef:UniRef90_Q8ZKJ8
contig_17	cds	26048	27091	-	JJLLKI_04103		Phage late control D family protein	KEGG:K06905, RefSeq:WP_001584052.1, SO:0001217, UniParc:UPI0002308CE6, UniRef:UniRef100_A0A6C8GED0, UniRef:UniRef50_A0A4R3VQD7, UniRef:UniRef90_A0A5V7AHE8
contig_17	cds	27079	27288	-	JJLLKI_04104		Phage Tail Protein X	RefSeq:WP_001584053.1, SO:0001217, UniParc:UPI0002308CE7, UniRef:UniRef100_A0A6C8GF52, UniRef:UniRef50_Q65WG8, UniRef:UniRef90_A0A3Z7QSE7
contig_17	cds	27288	28241	-	JJLLKI_04105		Methyl-accepting chemotaxis protein	KEGG:K06906, RefSeq:WP_001584054.1, SO:0001217, UniParc:UPI0002308CE8, UniRef:UniRef100_A0A6C8GF24, UniRef:UniRef50_Q8ZKJ5, UniRef:UniRef90_Q8ZKJ5
contig_17	cds	28241	30592	-	JJLLKI_04106		Phage tail protein	RefSeq:WP_077464473.1, SO:0001217, UniParc:UPI0009851793, UniRef:UniRef100_A0A5I4U5A9, UniRef:UniRef50_A0A376VPW4, UniRef:UniRef90_Q8ZKJ4
contig_17	cds	30689	30817	-	JJLLKI_04107		GpE family phage tail protein	RefSeq:WP_001185655.1, SO:0001217, UniParc:UPI0001FEF407, UniRef:UniRef100_A0A3U5NBM0, UniRef:UniRef50_A0A3V8SSR4, UniRef:UniRef90_A0A3V8SSR4
contig_17	cds	30777	31094	-	JJLLKI_04108		Phage tail assembly protein	RefSeq:WP_077464475.1, SO:0001217, UniParc:UPI0009864AF9, UniRef:UniRef100_A0A5H9YDR5, UniRef:UniRef50_A0A379QRV4, UniRef:UniRef90_A0A3V7XFX7
contig_17	cds	31146	31670	-	JJLLKI_04109		phage major tail tube protein	GO:0005198, GO:0016032, GO:0044423, KEGG:K06908, RefSeq:WP_000907494.1, SO:0001217, UniParc:UPI00000CD56A, UniRef:UniRef100_Q8ZKJ3, UniRef:UniRef50_U3U8B9, UniRef:UniRef90_Q8ZKJ3
contig_17	cds	31670	33097	-	JJLLKI_04110		Phage tail sheath protein	KEGG:K06907, RefSeq:WP_000729853.1, SO:0001217, UniParc:UPI00004F8283, UniRef:UniRef100_A0A3T3EX41, UniRef:UniRef50_Q6QIB0, UniRef:UniRef90_Q8ZKJ2
