# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_10	cds	109209	109967	-	JJLLKI_03484	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y6Y6B0
contig_10	cds	110012	110878	-	JJLLKI_03485	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F7D6
contig_10	cds	110945	112180	-	JJLLKI_03486	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMB8
contig_10	cds	112544	113755	-	JJLLKI_03487	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR2
contig_10	cds	113896	114255	-	JJLLKI_03488	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR1
contig_10	ncRNA	114423	114530	-	JJLLKI_03489	119.1	9.9e-18	-	-	-	RFAM:RF00034
contig_10	cds	114713	115831	-	JJLLKI_03490	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR0
contig_10	cds	116096	119152	+	JJLLKI_03491	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K3Y9
contig_10	cds	119149	119559	+	JJLLKI_03492	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ8
contig_10	cds	119658	119846	+	JJLLKI_03493	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ7
contig_10	ncRNA	120018	120078	+	JJLLKI_03494	78.0	1.8e-14	-	-	-	RFAM:RF00118
contig_10	cds	120134	121480	-	JJLLKI_03495	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMU5
contig_10	cds	121907	122275	+	JJLLKI_03496	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725G7U1
contig_10	cds	122284	123771	+	JJLLKI_03497	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GNA3
contig_10	cds	123788	124534	+	JJLLKI_03498	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z0ZQ43
contig_10	cds	124509	125780	+	JJLLKI_03499	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U3AJF5
contig_10	cds	125777	126997	+	JJLLKI_03500	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQN5
contig_10	cds	127010	127426	+	JJLLKI_03501	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F7C3
contig_10	cds	127581	128582	+	JJLLKI_03502	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ0
contig_10	cds	128648	128887	-	JJLLKI_03503	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y6M9
contig_10	cds	128969	129205	-	JJLLKI_03504	101.0	3.1e-30	1.0	1.0	0.962	BlastRules:WP_000648420
contig_10	cds	129516	130928	-	JJLLKI_03505	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77983
contig_10	cds	131330	132673	-	JJLLKI_03506	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TUJ5
contig_10	cds	132695	133588	-	JJLLKI_03507	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V7P0D2
contig_10	cds	133647	134384	-	JJLLKI_03508	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L4C4
contig_10	cds	134396	135622	-	JJLLKI_03509	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TSF8
contig_10	cds	135945	139007	-	JJLLKI_03510	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000986A323
contig_10	cds	139000	140022	-	JJLLKI_03511	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GMR6
contig_10	cds	140023	140757	-	JJLLKI_03512	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GML6
contig_10	cds	140939	142717	+	JJLLKI_03513	1145.0	0.0	1.0	1.0	0.988	BlastRules:WP_001214413
contig_10	cds	142692	143312	+	JJLLKI_03514	398.0	7.7e-144	1.0	1.0	1.0	BlastRules:WP_000190927
contig_10	cds	143410	143622	+	JJLLKI_03515	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1T4
contig_10	cds	143718	144677	-	JJLLKI_03516	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603N4V5
contig_10	cds	144849	145577	-	JJLLKI_03517	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V6N8Y9
contig_10	cds	145756	146394	-	JJLLKI_03518	422.0	6.1e-153	1.0	1.0	0.995	VFDB:VFG000492
contig_10	cds	146425	149187	-	JJLLKI_03519	1784.0	0.0	1.0	1.0	0.989	VFDB:VFG000493
contig_11	cds	293	823	-	JJLLKI_03520	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GFU9
contig_11	cds	805	1389	-	JJLLKI_03521	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GF47
contig_11	cds	1459	1728	+	JJLLKI_03522	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPD3
contig_11	cds	1805	2791	+	JJLLKI_03523	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5I8K4
contig_11	cds	2808	3431	+	JJLLKI_03524	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2H9
contig_11	cds	3444	4352	-	JJLLKI_03525	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y3GTB4
contig_11	cds	4740	7526	+	JJLLKI_03526	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K7U7
contig_11	ncRNA	7665	7784	+	JJLLKI_03527	123.5	1.8e-22	-	-	-	RFAM:RF00021
contig_11	sorf	7693	7740	+	JJLLKI_03528	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DW56
contig_11	cds	7861	8493	-	JJLLKI_03529	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64068
contig_11	cds	8760	8957	+	JJLLKI_03530	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GQH1
contig_11	ncRNA	8764	9018	+	JJLLKI_03531	313.4	8.7e-45	-	-	-	RFAM:RF00084
contig_11	cds	9076	9591	+	JJLLKI_03532	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2N8
contig_11	cds	9780	11153	+	JJLLKI_03533	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1E1
contig_11	cds	11243	11353	-	JJLLKI_03534	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0Q9Q1
contig_11	cds	11466	12875	-	JJLLKI_03535	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1RPM1
contig_11	cds	12884	13933	-	JJLLKI_03536	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2D9
contig_11	cds	14208	15617	-	JJLLKI_03537	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1P6
contig_11	ncRNA	15804	15911	+	JJLLKI_03538	68.6	1.4e-10	-	-	-	RFAM:RF02755
contig_11	cds	15993	17816	+	JJLLKI_03539	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X3NDR4
contig_11	cds	17871	18605	-	JJLLKI_03540	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GGG2
contig_11	cds	18590	19468	-	JJLLKI_03541	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GFL3
contig_11	cds	19465	20706	-	JJLLKI_03542	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TZ12
contig_11	cds	20708	21583	-	JJLLKI_03543	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TXC6
contig_11	cds	21576	22601	-	JJLLKI_03544	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TYH9
contig_11	cds	22614	23462	-	JJLLKI_03545	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GFQ9
contig_11	cds	23619	24311	-	JJLLKI_03546	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KU99
contig_11	cds	24379	25800	-	JJLLKI_03547	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V1J5B8
contig_11	cds	25846	27228	-	JJLLKI_03548	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GGF8
contig_11	cds	27274	29310	-	JJLLKI_03549	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z8YL76
contig_11	cds	29354	30196	-	JJLLKI_03550	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K7Q8
contig_11	cds	30215	31456	-	JJLLKI_03551	874.0	0.0	1.0	1.0	0.988	BlastRules:WP_000870946
contig_11	cds	31472	32350	-	JJLLKI_03552	563.0	2.3e-206	1.0	1.0	0.997	BlastRules:WP_001067413
contig_11	cds	32373	33269	-	JJLLKI_03553	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603P4Q0
contig_11	cds	33434	34330	+	JJLLKI_03554	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPC9
contig_11	cds	34364	35167	+	JJLLKI_03555	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKT6
contig_11	cds	35358	35957	+	JJLLKI_03556	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPC8
contig_11	cds	36044	36823	+	JJLLKI_03557	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5EZZ9
contig_11	cds	36820	37257	+	JJLLKI_03558	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57HI8
contig_11	cds	37302	38243	+	JJLLKI_03559	611.0	1.5e-224	1.0	1.0	0.946	BlastRules:WP_001297068
contig_11	cds	38257	39171	-	JJLLKI_03560	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GF12
contig_11	cds	39389	39700	+	JJLLKI_03561	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X8K429
contig_11	cds	39701	39991	+	JJLLKI_03562	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9MI99
contig_11	cds	40038	40967	-	JJLLKI_03563	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKT0
contig_11	cds	40964	41599	-	JJLLKI_03564	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPC6
contig_11	cds	41596	42498	-	JJLLKI_03565	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GG36
contig_11	cds	42511	45561	-	JJLLKI_03566	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A617SUI1
contig_11	ncRNA-region	44921	44979	-	-	84.4	2.3e-13	-	-	-	RFAM:RF01989
contig_11	cds	45756	46592	+	JJLLKI_03567	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z7WGY5
contig_11	cds	46860	47891	-	JJLLKI_03568	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKS6
contig_11	cds	48074	49174	+	JJLLKI_03569	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T7X2N2
contig_11	ncRNA	49233	49290	-	JJLLKI_03570	93.5	1.6e-17	-	-	-	RFAM:RF02054
contig_11	cds	49527	49850	-	JJLLKI_03571	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5CV59
contig_11	cds	49850	50509	-	JJLLKI_03572	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPC5
contig_11	cds	50610	51158	+	JJLLKI_03573	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E8XKA7
contig_11	cds	51247	51561	-	JJLLKI_03574	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPC4
contig_11	cds	51558	52706	-	JJLLKI_03575	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GFR8
contig_11	cds	52833	53660	-	JJLLKI_03576	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKS1
contig_11	cds	53803	55062	-	JJLLKI_03577	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27031
contig_11	cds	55059	56528	-	JJLLKI_03578	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5QWY3
contig_11	cds	56816	57652	+	JJLLKI_03579	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y8JQZ7
contig_11	cds	57805	58653	+	JJLLKI_03580	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5FPP6
contig_11	cds	58650	59684	-	JJLLKI_03581	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27135
contig_11	cds	60315	60986	+	JJLLKI_03582	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1U8
contig_11	cds	61143	62450	-	JJLLKI_03583	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T5EW11
contig_11	cds	62443	62958	-	JJLLKI_03584	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9FBH6
contig_11	cds	62977	63960	-	JJLLKI_03585	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W9FH23
contig_11	cds	64288	64908	+	JJLLKI_03586	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z2V9
contig_11	cds	64978	65667	+	JJLLKI_03587	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W2B099
contig_11	cds	65679	66074	+	JJLLKI_03588	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V7ILR2
contig_11	cds	66125	67498	-	JJLLKI_03589	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPC3
contig_11	cds	67495	68193	-	JJLLKI_03590	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKR6
contig_11	cds	68344	68844	+	JJLLKI_03591	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W7MR59
contig_11	cds	68992	69894	+	JJLLKI_03592	-	-	0.987	0.987	0.929	NCBIProtein:BAE77395.1
contig_11	cds	70079	71041	+	JJLLKI_03593	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65692
contig_11	cds	71245	72234	+	JJLLKI_03594	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P02906
contig_11	cds	72335	73090	+	JJLLKI_03595	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603BX01
contig_11	cds	73355	74689	+	JJLLKI_03596	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKR3
contig_11	cds	74700	75659	+	JJLLKI_03597	629.0	1.6e-231	1.0	1.0	0.975	BlastRules:WP_000646499
contig_11	cds	75669	76709	+	JJLLKI_03598	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W2B214
contig_11	cds	76772	77494	+	JJLLKI_03599	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0KDW6
contig_11	cds	77592	78896	+	JJLLKI_03600	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K817
contig_11	cds	79006	79773	-	JJLLKI_03601	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y5ZJ24
contig_11	cds	79886	80482	-	JJLLKI_03602	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637CUF5
contig_11	cds	80583	81011	+	JJLLKI_03603	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1RS22
contig_11	cds	81117	81863	-	JJLLKI_03604	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A625LJW6
contig_11	cds	81960	82970	-	JJLLKI_03605	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A603P1V8
contig_11	cds	83082	84590	-	JJLLKI_03606	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57HD1
contig_11	cds	84611	85456	-	JJLLKI_03607	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKP2
contig_11	cds	85855	86094	+	JJLLKI_03608	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKP1
contig_11	cds	86316	86801	-	JJLLKI_03609	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67651
contig_11	cds	86894	87823	-	JJLLKI_03610	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GF95
contig_11	cds	87890	89221	-	JJLLKI_03611	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O30911
contig_11	cds	89231	89761	-	JJLLKI_03612	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A271
contig_11	ncRNA-region	89759	89815	-	-	73.1	3.3e-10	-	-	-	RFAM:RF02401
contig_11	cds	89853	90737	-	JJLLKI_03613	438.0	3.0e-152	1.065	0.910	0.898	UniRef:UniRef90_A0A6Y1W8L7
contig_11	cds	90924	91949	-	JJLLKI_03614	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPC1
contig_11	cds	92104	94302	-	JJLLKI_03615	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U196
contig_11	ncRNA-region	94448	94500	+	-	60.6	1.2e-08	-	-	-	RFAM:RF03157
contig_11	cds	94506	94718	+	JJLLKI_03616	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66191
contig_11	cds	94764	95426	-	JJLLKI_03617	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W1RRN0
contig_11	ncRNA	95462	95609	+	JJLLKI_03618	180.0	6.0e-31	-	-	-	RFAM:RF01398
contig_11	cds	95627	97417	-	JJLLKI_03619	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y8SWV1
contig_11	cds	97874	98191	-	JJLLKI_03620	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5F0T1
contig_11	cds	98456	99616	+	JJLLKI_03621	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_V7IT27
contig_11	cds	99619	102051	+	JJLLKI_03622	1515.0	0.0	1.0	1.0	0.941	BlastRules:WP_000110772
contig_11	cds	102177	103034	-	JJLLKI_03623	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I5IQA7
contig_11	cds	103037	104035	-	JJLLKI_03624	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y6B1
contig_11	cds	104270	105394	-	JJLLKI_03625	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T4YFS9
contig_11	cds	105530	107086	+	JJLLKI_03626	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4S3E5P4
contig_11	cds	107281	108171	+	JJLLKI_03627	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11003
contig_11	cds	108336	110516	+	JJLLKI_03628	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P17750
contig_11	cds	110574	111197	-	JJLLKI_03629	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T7Q616
contig_11	cds	111456	112559	-	JJLLKI_03630	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4U0A7
contig_11	cds	112571	113233	-	JJLLKI_03631	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKM8
contig_11	cds	113260	113382	+	JJLLKI_03632	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A379WH53
contig_11	cds	113488	114324	-	JJLLKI_03633	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKM1
contig_11	cds	114485	116218	-	JJLLKI_03634	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPC0
contig_11	cds	116429	119080	-	JJLLKI_03635	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZKM0
contig_11	cds	119449	120600	-	JJLLKI_03636	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5T4YFR7
contig_11	cds	120689	121693	+	JJLLKI_03637	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A701EDQ3
contig_11	cds	121701	122477	+	JJLLKI_03638	499.0	3.3e-182	1.0	1.0	1.0	BlastRules:WP_001575262
contig_11	cds	122595	123971	+	JJLLKI_03639	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5I4TXB7
contig_11	ncRNA	124050	124161	-	JJLLKI_03640	123.4	7.0e-23	-	-	-	RFAM:RF00035
contig_11	cds	124256	125173	+	JJLLKI_03641	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPB9
contig_11	cds	125156	126556	-	JJLLKI_03642	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57H91
contig_11	cds	126755	127390	+	JJLLKI_03643	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPB8
contig_11	cds	127406	127765	+	JJLLKI_03644	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5V9KHI0
contig_11	cds	127812	128912	-	JJLLKI_03645	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GFH7
contig_11	ncRNA-region	129027	129219	+	-	87.1	8.1e-15	-	-	-	RFAM:RF00174
contig_11	cds	129286	131130	+	JJLLKI_03646	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GG15
contig_11	cds	131075	131926	+	JJLLKI_03647	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9YCV1
contig_12	cds	138	251	+	JJLLKI_03648	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GS77
contig_12	cds	439	2496	-	JJLLKI_03649	1251.0	0.0	0.990	0.988	0.987	UniRef:UniRef90_O87656
contig_12	cds	2493	3383	-	JJLLKI_03650	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z3K9F2
contig_12	cds	3383	4180	-	JJLLKI_03651	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GUA9
contig_12	cds	4229	6472	-	JJLLKI_03652	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GT20
contig_12	cds	6765	9287	-	JJLLKI_03653	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRQ3
contig_12	cds	9428	11902	-	JJLLKI_03654	1563.0	0.0	1.007	1.0	0.977	UniRef:UniRef90_A9MPL3
contig_12	cds	11930	12460	+	JJLLKI_03655	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725K3F9
contig_12	cds	12477	13181	+	JJLLKI_03656	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5U2Q0H2
contig_12	cds	13358	13813	+	JJLLKI_03657	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1G5
contig_12	cds	13837	14778	+	JJLLKI_03658	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A764JWR7
contig_12	cds	14919	16337	+	JJLLKI_03659	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U7XNJ4
contig_12	cds	16334	16813	+	JJLLKI_03660	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725VIC1
contig_12	cds	17201	17785	+	JJLLKI_03661	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A726A6Z4
contig_12	cds	17964	18698	+	JJLLKI_03662	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3X9TTV4
contig_12	cds	18731	21364	+	JJLLKI_03663	-	-	0.990	1.0	0.992	NCBIProtein:CFY25454.1
contig_12	cds	21351	21917	+	JJLLKI_03664	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U9YNX0
contig_12	cds	21932	22540	+	JJLLKI_03665	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T7EVB6
contig_12	cds	22540	23136	+	JJLLKI_03666	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725K0Z8
contig_12	cds	23173	24348	+	JJLLKI_03667	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U4MUH4
contig_12	cds	24458	25252	+	JJLLKI_03668	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z5U3J7
contig_12	cds	25378	26232	+	JJLLKI_03669	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5I497
contig_12	cds	26327	26707	+	JJLLKI_03670	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65662
contig_12	cds	26714	27943	-	JJLLKI_03671	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C7HY29
contig_12	cds	28004	28444	-	JJLLKI_03672	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A725K3Q2
contig_12	cds	28549	29319	-	JJLLKI_03673	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRR8
contig_12	cds	29316	30242	-	JJLLKI_03674	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5Y2QMA7
contig_12	cds	30351	31013	+	JJLLKI_03675	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Z0L423
contig_12	cds	31071	31607	-	JJLLKI_03676	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O33799
contig_12	cds	31813	34203	+	JJLLKI_03677	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z5ZCX6
contig_12	cds	34281	35891	-	JJLLKI_03678	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5H9Y3F8
contig_12	cds	36054	36440	+	JJLLKI_03679	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR72
contig_12	cds	36547	37407	+	JJLLKI_03680	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6C8GSD7
contig_12	cds	37428	38222	+	JJLLKI_03681	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B5RHA4
contig_12	cds	38252	39019	-	JJLLKI_03682	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR73
contig_12	cds	39029	40012	-	JJLLKI_03683	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58718
contig_12	cds	40002	41273	-	JJLLKI_03684	789.0	2.9e-291	1.0	1.0	0.998	BlastRules:WP_000782192
contig_12	cds	41270	42223	-	JJLLKI_03685	571.0	2.0e-208	1.0	1.0	1.0	BlastRules:WP_001022089
contig_12	cds	42458	42820	-	JJLLKI_03686	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8Z9E5
contig_12	cds	43009	45606	-	JJLLKI_03687	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRS8
contig_12	cds	45995	47620	+	JJLLKI_03688	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X9XRE2
contig_12	cds	47633	48424	+	JJLLKI_03689	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z6QFH1
contig_12	cds	48462	48746	-	JJLLKI_03690	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CR75
contig_12	ncRNA	48927	49008	+	JJLLKI_03691	109.1	1.4e-18	-	-	-	RFAM:RF02059
contig_12	cds	49035	50459	-	JJLLKI_03692	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5X5TX02
contig_12	cds	50660	52549	-	JJLLKI_03693	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A630XBM1
contig_12	cds	52564	55227	-	JJLLKI_03694	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZRT2
contig_12	ncRNA	55231	55342	+	JJLLKI_03695	102.8	1.7e-18	-	-	-	RFAM:RF02030
contig_12	cds	55534	56298	-	JJLLKI_03696	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL10
contig_12	cds	56864	58234	+	JJLLKI_03697	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CK99
